id,key,value,type
770083621,name,Ángeles Barba,regular
770083621,shop,hairdresser,regular
770084481,shop,kiosk,regular
770109066,amenity,parking,regular
770109066,name,Mercadona,regular
770109066,parking,multi-storey,regular
770118444,amenity,bench,regular
770118444,backrest,yes,regular
770118444,bench,yes,regular
770118446,amenity,bench,regular
770118446,backrest,yes,regular
778272138,amenity,taxi,regular
783276013,amenity,pharmacy,regular
783276013,name,Farmacia Del Sagrario,regular
783276027,name,Malaga Palacio Hotel,regular
783276027,stars,4,regular
783276027,tourism,hotel,regular
806549893,highway,crossing,regular
806549900,highway,crossing,regular
806549904,highway,crossing,regular
806550503,highway,crossing,regular
806550616,highway,mini_roundabout,regular
806550625,highway,crossing,regular
806550655,highway,mini_roundabout,regular
806550731,highway,mini_roundabout,regular
806551061,highway,mini_roundabout,regular
806551136,addr:city,Málaga,regular
806551136,addr:housenumber,16,regular
806551136,addr:postcode,29004,regular
806551136,addr:street,Camino del Pato - Ciudad Puerta Blanca,regular
806551136,crossing,Delicatessen-_comestibles,regular
806551136,name,APETECE Productos y Elaborados Ecológicos,regular
806551136,wheelchair,yes,regular
827387542,name,El Palo,regular
827387542,place,suburb,regular
833615143,highway,mini_roundabout,regular
833616345,highway,crossing,regular
833616345,source,bing,regular
833617114,highway,mini_roundabout,regular
839470698,addr:housenumber,484,regular
839470698,addr:street,"AVENIDA CL AVENIDA ORTEGA Y GASSET, 484 (MA-401 KM 6)",regular
839470698,amenity,fuel,regular
839470698,fuel:GTL_diesel,yes,regular
839470698,fuel:diesel,yes,regular
839470698,fuel:octane_95,yes,regular
839470698,fuel:octane_98,yes,regular
839470698,is_in:municipality,MALAGA,regular
839470698,is_in:province,MÁLAGA,regular
839470698,name,CAMPSA,regular
839470698,opening_hours,24/7,regular
839470698,operator,Campsa,regular
839470698,source,mityc 20100806,regular
839470817,addr:housenumber,1,regular
839470817,addr:street,CALLE ARROYO TOTALAN,regular
839470817,amenity,fuel,regular
839470817,fuel:GTL_diesel,yes,regular
839470817,fuel:diesel,yes,regular
839470817,fuel:octane_95,yes,regular
839470817,fuel:octane_98,yes,regular
839470817,is_in:municipality,CALA DEL MORAL (LA),regular
839470817,is_in:province,MÁLAGA,regular
839470817,name,BP C.C RINCON,regular
839470817,opening_hours,Mo 08:00-00:00,regular
839470817,operator,BP,regular
839470817,source,mityc 20100806,regular
839471361,addr:housenumber,26,regular
839471361,addr:street,AVENIDA DE LA TORRE,regular
839471361,amenity,fuel,regular
839471361,fuel:GTL_diesel,yes,regular
839471361,fuel:diesel,yes,regular
839471361,fuel:octane_95,yes,regular
839471361,fuel:octane_98,yes,regular
839471361,is_in:municipality,RINCON DE LA VICTORIA,regular
839471361,is_in:province,MÁLAGA,regular
839471361,name,REPSOL,regular
839471361,opening_hours,Mo-Su 06:00-22:00,regular
839471361,operator,Repsol,regular
839471361,source,mityc 20100806,regular
839473726,addr:street,CARRETERA COMARCAL COIN-MALAGA KM. 89,regular
839473726,amenity,fuel,regular
839473726,fuel:GTL_diesel,yes,regular
839473726,fuel:diesel,yes,regular
839473726,fuel:octane_95,yes,regular
839473726,fuel:octane_98,yes,regular
839473726,is_in:municipality,MALAGA,regular
839473726,is_in:province,MÁLAGA,regular
839473726,name,BP,regular
839473726,opening_hours,24/7,regular
839473726,operator,BP,regular
839473726,source,mityc 20100806,regular
839474814,addr:street,"CALLE POLIGONO INDUSTRIAL TREVELEZ - C/OFFENBACH, S/N",regular
839474814,amenity,fuel,regular
839474814,fuel:GTL_diesel,yes,regular
839474814,fuel:diesel,yes,regular
839474814,fuel:diesel_B,yes,regular
839474814,fuel:octane_95,yes,regular
839474814,is_in:municipality,MALAGA,regular
839474814,is_in:province,MÁLAGA,regular
839474814,name,CEPSA,regular
839474814,opening_hours,24/7,regular
839474814,operator,Cepsa,regular
839474814,source,mityc 20100806,regular
839476364,addr:street,"CALLE GRAHAM BELL, S/N",regular
839476364,amenity,fuel,regular
839476364,fuel:GTL_diesel,yes,regular
839476364,fuel:diesel,yes,regular
839476364,fuel:octane_95,yes,regular
839476364,fuel:octane_98,yes,regular
839476364,is_in:municipality,CAMPANILLAS,regular
839476364,is_in:province,MÁLAGA,regular
839476364,name,REPSOL,regular
839476364,opening_hours,24/7,regular
839476364,operator,Repsol,regular
839476364,source,mityc 20100806,regular
839477409,addr:street,"AVENIDA LOPE DE VEGA, S/N",regular
839477409,amenity,fuel,regular
839477409,fuel:GTL_diesel,yes,regular
839477409,fuel:diesel,yes,regular
839477409,fuel:octane_95,yes,regular
839477409,fuel:octane_98,yes,regular
839477409,is_in:municipality,MALAGA,regular
839477409,is_in:province,MÁLAGA,regular
839477409,name,REPSOL,regular
839477409,opening_hours,Mo-Su 07:00-00:00,regular
839477409,operator,Repsol,regular
839477409,source,mityc 20100806,regular
839482288,addr:housenumber,232,regular
839482288,addr:street,AVENIDA JOSE ORTEGA Y GASSET,regular
839482288,amenity,fuel,regular
839482288,fuel:GTL_diesel,yes,regular
839482288,fuel:diesel,yes,regular
839482288,fuel:octane_95,yes,regular
839482288,fuel:octane_98,yes,regular
839482288,is_in:municipality,MALAGA,regular
839482288,is_in:province,MÁLAGA,regular
839482288,name,REPSOL,regular
839482288,opening_hours,24/7,regular
839482288,operator,Repsol,regular
839482288,source,mityc 20100806,regular
839482537,addr:housenumber,68,regular
839482537,addr:street,AVENIDA AVDA. WASHINGTON-POLIG. EL VISO,regular
839482537,amenity,fuel,regular
839482537,fuel:GTL_diesel,yes,regular
839482537,fuel:diesel,yes,regular
839482537,fuel:octane_95,yes,regular
839482537,fuel:octane_98,yes,regular
839482537,is_in:municipality,MALAGA,regular
839482537,is_in:province,MÁLAGA,regular
839482537,name,GALP,regular
839482537,opening_hours,24/7,regular
839482537,operator,Galp,regular
839482537,source,mityc 20100806,regular
839482808,access,private,regular
839482808,addr:housenumber,21,regular
839482808,addr:street,PASEO LOS TILOS,regular
839482808,amenity,fuel,regular
839482808,fuel:diesel,yes,regular
839482808,is_in:municipality,MALAGA,regular
839482808,is_in:province,MÁLAGA,regular
839482808,name,Estación de Autubuses,regular
839482808,opening_hours,24/7,regular
839482808,source,mityc 20100806,regular
839483100,addr:street,"CAMINO DE LOS PRADOS ESQ. C/OROTAVA, S/N",regular
839483100,amenity,fuel,regular
839483100,fuel:GTL_diesel,yes,regular
839483100,fuel:diesel,yes,regular
839483100,fuel:octane_95,yes,regular
839483100,is_in:municipality,MALAGA,regular
839483100,is_in:province,MÁLAGA,regular
839483100,name,SHELL,regular
839483100,opening_hours,Mo-Fr 06:00-23:00; Sa-Su 07:00-23:00,regular
839483100,operator,Shell,regular
839483100,source,mityc 20100806,regular
839483152,addr:housenumber,s/n,regular
839483152,addr:street,Avenida Las Américas,regular
839483152,amenity,fuel,regular
839483152,fuel:biodiesel,yes,regular
839483152,fuel:diesel,yes,regular
839483152,fuel:diesel_B,yes,regular
839483152,fuel:octane_95,yes,regular
839483152,fuel:octane_98,yes,regular
839483152,is_in:municipality,ALHAURIN DE LA TORRE,regular
839483152,is_in:province,MÁLAGA,regular
839483152,name,LAS AMÉRICAS,regular
839483152,opening_hours,24/7,regular
839483152,source,mityc 20100806,regular
839486619,addr:street,CARRETERA MA-404 KM. 23,regular
839486619,amenity,fuel,regular
839486619,fuel:GTL_diesel,yes,regular
839486619,fuel:diesel,yes,regular
839486619,fuel:octane_95,yes,regular
839486619,fuel:octane_98,yes,regular
839486619,is_in:municipality,ALHAURIN DE LA TORRE,regular
839486619,is_in:province,MÁLAGA,regular
839486619,name,HIDROCARBUROS ALHAURIN,regular
839486619,opening_hours,24/7,regular
839486619,source,mityc 20100806,regular
839486798,addr:street,"CALLE POL. GUADALHORCE C/A P.U-6-2, S/N",regular
839486798,amenity,fuel,regular
839486798,fuel:GTL_diesel,yes,regular
839486798,fuel:diesel,yes,regular
839486798,fuel:octane_95,yes,regular
839486798,fuel:octane_98,yes,regular
839486798,is_in:municipality,MALAGA,regular
839486798,is_in:province,MÁLAGA,regular
839486798,name,REPSOL,regular
839486798,opening_hours,24/7,regular
839486798,operator,Repsol,regular
839486798,source,mityc 20100806,regular
839487699,addr:housenumber,1,regular
839487699,addr:street,AVENIDA MARIA ZAMBRANO/ALFR.,regular
839487699,amenity,fuel,regular
839487699,fuel:GTL_diesel,yes,regular
839487699,fuel:diesel,yes,regular
839487699,fuel:octane_95,yes,regular
839487699,fuel:octane_98,yes,regular
839487699,is_in:municipality,MALAGA,regular
839487699,is_in:province,MÁLAGA,regular
839487699,name,BP,regular
839487699,opening_hours,24/7,regular
839487699,operator,BP,regular
839487699,source,mityc 20100806,regular
839487744,addr:street,"CALLE DEMOSTONES ESQ. JENOFONTES, S/N",regular
839487744,amenity,fuel,regular
839487744,fuel:GTL_diesel,yes,regular
839487744,fuel:diesel,yes,regular
839487744,fuel:octane_95,yes,regular
839487744,fuel:octane_98,yes,regular
839487744,is_in:municipality,MALAGA,regular
839487744,is_in:province,MÁLAGA,regular
839487744,name,REPSOL,regular
839487744,opening_hours,Mo-Su 07:00-23:00,regular
839487744,operator,Repsol,regular
839487744,source,mityc 20100806,regular
839487812,addr:housenumber,9,regular
839487812,addr:street,AVDA MANUEL FRAGA IRIBARNE,regular
839487812,amenity,fuel,regular
839487812,fuel:GTL_diesel,yes,regular
839487812,fuel:diesel,yes,regular
839487812,fuel:octane_95,yes,regular
839487812,fuel:octane_98,yes,regular
839487812,is_in:municipality,TORREMOLINOS,regular
839487812,is_in:province,MÁLAGA,regular
839487812,name,REPSOL,regular
839487812,opening_hours,24/7,regular
839487812,operator,Repsol,regular
839487812,source,mityc 20100806,regular
839487812,toilets:wheelchair,yes,regular
839487812,wheelchair,yes,regular
839490018,addr:street,"AVENIDA MALAGA, S/N",regular
839490018,amenity,fuel,regular
839490018,fuel:GTL_diesel,yes,regular
839490018,fuel:diesel,yes,regular
839490018,fuel:octane_95,yes,regular
839490018,fuel:octane_98,yes,regular
839490018,is_in:municipality,ALHAURIN DE LA TORRE,regular
839490018,is_in:province,MÁLAGA,regular
839490018,name,SHELL,regular
839490018,opening_hours,24/7,regular
839490018,operator,Shell,regular
839490018,source,mityc 20100806,regular
845342833,ele,103.915555,regular
845342834,ele,103.27945298805585,regular
845342835,ele,104.80812125794472,regular
845342836,ele,103.1984068888884,regular
845342837,ele,104.883367,regular
845342838,ele,111.83544462642067,regular
845342840,ele,104.761113,regular
845342841,ele,103.353672,regular
845342843,ele,103.179959,regular
845342844,ele,118.970895,regular
845342845,ele,114.010823,regular
845342846,ele,103.387694,regular
845342847,ele,103.117132,regular
845342849,ele,103.174355,regular
845342850,ele,104.4683623497539,regular
845342851,ele,103.1923544400579,regular
845342852,ele,104.87963202939237,regular
845342854,ele,106.18164680738762,regular
845342854,highway,crossing,regular
845342855,ele,109.01993062991968,regular
845342856,ele,103.28616045376332,regular
845342857,ele,103.152616,regular
845342858,ele,105.76077180759208,regular
845342859,ele,103.81667,regular
845342861,ele,104.077335,regular
845342862,ele,103.68492578611415,regular
845342864,ele,104.98624751945212,regular
845342865,ele,103.317854,regular
845342866,ele,111.27059132045792,regular
847029102,ele,105.07382949954626,regular
847029103,ele,108.82876393559624,regular
847029111,ele,107.838992022779,regular
847029114,ele,116.804374,regular
847029115,ele,102.22455542432128,regular
847029116,ele,108.84935901017494,regular
847029117,ele,103.75988224232086,regular
850012987,amenity,pharmacy,regular
850013039,shop,florist,regular
850013049,addr:city,Málaga,regular
850013049,addr:housenumber,178,regular
850013049,addr:postcode,29017,regular
850013049,addr:street,Av. Juan Sebastián Elcano,regular
